date,month,year,product_id,product_name,category,buy_price,sell_price,quantity,sales,profit_per_item,profit
2020-10-19,10,2020,FUR-TA-10003354,"Barricks Conference Table, Adjustable Height",Tables,590.99,679.64,4,2363.96,88.65,354.6
2020-10-19,10,2020,FUR-CH-10000807,"Hon Rocking Chair, Adjustable",Chairs,119.99,140.39,1,119.99,20.4,20.4
2020-07-17,7,2020,TEC-PH-10004882,"Nokia Office Telephone, VoIP",Phones,38.99,44.06,8,311.92,5.07,40.56
2022-03-12,3,2022,OFF-BI-10003058,"Acco Binder Covers, Economy",Binders,12.99,16.89,7,90.93,3.9,27.3
2023-03-17,3,2023,TEC-AC-10001666,"Memorex Numeric Keypad, Erganomic",Accessories,46.99,55.92,4,187.96,8.93,35.72
2023-03-17,3,2023,FUR-CH-10002647,"Novimex Rocking Chair, Red",Chairs,117.99,153.39,4,471.96,35.4,141.6
2023-03-17,3,2023,OFF-BI-10003724,"Cardinal Index Tab, Economy",Binders,7.99,10.15,2,15.98,2.16,4.32
2023-03-17,3,2023,OFF-AR-10000502,"BIC Highlighters, Easy-Erase",Art,18.99,21.65,5,94.94999999999999,2.66,13.3
2020-11-07,11,2020,OFF-AR-10001068,"BIC Sketch Pad, Easy-Erase",Art,48.99,58.3,7,342.93,9.31,65.17
2020-11-07,11,2020,FUR-FU-10001200,"Tenex Photo Frame, Erganomic",Furnishings,49.99,55.49,7,349.93,5.5,38.5
2023-01-17,1,2023,TEC-PH-10001937,"Nokia Audio Dock, Full Size",Phones,150.99,179.68,5,754.95,28.69,143.45
2023-02-21,2,2023,OFF-FA-10001574,"Accos Clamps, Bulk Pack",Fasteners,18.99,20.89,2,37.98,1.9,3.8
2023-02-21,2,2023,OFF-AP-10002531,"Hoover Blender, White",Appliances,87.99,99.43,3,263.96999999999997,11.44,34.32
2023-02-21,2,2023,OFF-BI-10003616,"Avery Binding Machine, Clear",Binders,47.99,60.47,2,95.98,12.48,24.96
2023-02-21,2,2023,OFF-BI-10001384,"Cardinal Binder, Economy",Binders,11.99,13.19,1,11.99,1.2,1.2
2023-02-21,2,2023,OFF-BI-10004028,"Ibico Index Tab, Durable",Binders,8.99,10.34,2,17.98,1.35,2.7
2019-11-28,11,2019,TEC-PH-10004823,"Nokia Smart Phone, Full Size",Phones,541.99,639.55,3,1625.97,97.56,292.68
2023-04-26,4,2023,TEC-MA-10003780,"Epson Card Printer, White",Machines,142.99,167.3,3,428.97,24.31,72.93
2023-04-26,4,2023,TEC-MA-10001210,"Okidata Calculator, Durable",Machines,44.99,55.34,3,134.97,10.35,31.05
2023-04-26,4,2023,OFF-BI-10001820,"Wilson Jones Binding Machine, Durable",Binders,49.99,61.49,4,199.96,11.5,46.0
2020-09-13,9,2020,OFF-PA-10004694,"Green Bar Cards & Envelopes, 8.5 x 11",Paper,52.99,61.47,6,317.94,8.48,50.88
2020-09-13,9,2020,FUR-FU-10003662,"Tenex Door Stop, Erganomic",Furnishings,42.99,49.87,4,171.96,6.88,27.52
2020-09-13,9,2020,FUR-FU-10000468,"Advantus Frame, Durable",Furnishings,107.99,118.79,1,107.99,10.8,10.8
2020-09-13,9,2020,OFF-ST-10003322,"Eldon Shelving, Wire Frame",Storage,27.99,35.83,4,111.96,7.84,31.36
2020-09-13,9,2020,OFF-AR-10003113,"Binney & Smith Pens, Blue",Art,11.99,14.39,2,23.98,2.4,4.8
2020-09-13,9,2020,TEC-AC-10003415,"SanDisk Router, Erganomic",Accessories,253.99,297.17,2,507.98,43.18,86.36
2020-09-13,9,2020,OFF-AR-10000799,"Sanford Highlighters, Easy-Erase",Art,13.99,17.07,2,27.98,3.08,6.16
2022-06-07,6,2022,OFF-SU-10003632,"Acme Letter Opener, Easy Grip",Supplies,31.99,38.39,7,223.92999999999998,6.4,44.8
2020-04-08,4,2020,OFF-BI-10001253,"Acco Binder Covers, Recycled",Binders,13.99,17.91,2,27.98,3.92,7.84
2020-10-16,10,2020,OFF-ST-10000095,"Fellowes File Cart, Industrial",Storage,137.99,176.63,2,275.98,38.64,77.28
2022-05-12,5,2022,OFF-BI-10002289,"Ibico Binder, Economy",Binders,14.99,16.49,3,44.97,1.5,4.5
2021-03-09,3,2021,OFF-BI-10003951,"Ibico 3-Hole Punch, Economy",Binders,29.99,35.09,5,149.95,5.1,25.5
2022-09-11,9,2022,OFF-BI-10003058,"Acco Binder Covers, Economy",Binders,12.99,16.89,2,25.98,3.9,7.8
2022-09-11,9,2022,OFF-AR-10002783,"Stanley Pencil Sharpener, Water Color",Art,24.99,31.49,5,124.94999999999999,6.5,32.5
2022-09-11,9,2022,OFF-FA-10001026,"Stockwell Staples, Metal",Fasteners,10.99,12.97,6,65.94,1.98,11.88
2022-09-11,9,2022,OFF-PA-10001662,"Green Bar Note Cards, Premium",Paper,14.99,19.04,1,14.99,4.05,4.05
2022-09-11,9,2022,OFF-LA-10004709,"Avery Round Labels, Laser Printer Compatible",Labels,6.99,8.04,2,13.98,1.05,2.1
2022-09-11,9,2022,OFF-AR-10004881,"Stanley Sketch Pad, Blue",Art,43.99,52.35,2,87.98,8.36,16.72
2022-09-11,9,2022,TEC-AC-10002158,"Enermax Memory Card, Erganomic",Accessories,55.99,68.87,2,111.98,12.88,25.76
2021-12-05,12,2021,OFF-EN-10000694,"GlobeWeis Business Envelopes, Security-Tint",Envelopes,19.99,23.79,3,59.97,3.8,11.4
2021-12-05,12,2021,TEC-PH-10003601,"Apple Office Telephone, with Caller ID",Phones,38.99,44.84,2,77.98,5.85,11.7
2021-12-05,12,2021,OFF-ST-10001222,"Eldon Shelving, Single Width",Storage,47.99,59.99,6,287.94,12.0,72.0
2023-01-09,1,2023,OFF-ST-10002720,"Rogers Shelving, Blue",Storage,36.99,43.65,4,147.96,6.66,26.64
2023-01-09,1,2023,OFF-AR-10000399,"Stanley Canvas, Water Color",Art,52.99,63.06,3,158.97,10.07,30.21
2023-01-09,1,2023,OFF-AR-10003031,"Binney & Smith Pens, Fluorescent",Art,12.99,15.07,4,51.96,2.08,8.32
2019-10-08,10,2019,FUR-CH-10004606,"Hon Rocking Chair, Red",Chairs,117.99,130.97,3,353.96999999999997,12.98,38.94
2019-10-08,10,2019,OFF-PA-10000871,"Enermax Cards & Envelopes, Recycled",Paper,46.99,55.45,5,234.95000000000002,8.46,42.3
2019-10-08,10,2019,OFF-AR-10000833,"Binney & Smith Pencil Sharpener, Water Color",Art,26.99,35.09,2,53.98,8.1,16.2
2022-04-17,4,2022,TEC-CO-10000338,"Hewlett Fax and Copier, High-Speed",Copiers,190.99,234.92,2,381.98,43.93,87.86
2022-12-08,12,2022,TEC-AC-10004849,"SanDisk Router, Programmable",Accessories,257.99,294.11,3,773.97,36.12,108.36
2023-01-19,1,2023,OFF-BI-10002986,"Avery Binder Covers, Recycled",Binders,10.99,12.53,1,10.99,1.54,1.54
2021-01-30,1,2021,OFF-ST-10002720,"Rogers Shelving, Blue",Storage,36.99,43.65,3,110.97,6.66,19.98
2022-01-11,1,2022,OFF-AR-10004151,"BIC Sketch Pad, Blue",Art,23.99,30.47,5,119.94999999999999,6.48,32.4
2019-07-27,7,2019,OFF-BI-10002040,"Ibico 3-Hole Punch, Recycled",Binders,30.99,38.74,3,92.97,7.75,23.25
2022-01-23,1,2022,OFF-FA-10004503,"Accos Staples, Assorted Sizes",Fasteners,7.99,9.67,5,39.95,1.68,8.4
2022-01-23,1,2022,OFF-AR-10001418,"BIC Markers, Easy-Erase",Art,26.99,35.09,8,215.92,8.1,64.8
2021-12-23,12,2021,OFF-EN-10002873,"Ames Interoffice Envelope, Recycled",Envelopes,43.99,48.39,4,175.96,4.4,17.6
2021-12-14,12,2021,OFF-AR-10003031,"Binney & Smith Pens, Fluorescent",Art,12.99,15.07,3,38.97,2.08,6.24
2022-08-09,8,2022,TEC-AC-10004508,"SanDisk Numeric Keypad, Bluetooth",Accessories,55.99,64.95,3,167.97,8.96,26.88
2022-08-09,8,2022,TEC-AC-10001904,"Logitech Mouse, Bluetooth",Accessories,28.99,35.66,4,115.96,6.67,26.68
2023-03-25,3,2023,OFF-LA-10003283,"Harbour Creations Removable Labels, Adjustable",Labels,7.99,8.79,10,79.9,0.8,8.0
2022-04-18,4,2022,TEC-AC-10002883,"Belkin Flash Drive, USB",Accessories,41.99,53.75,5,209.95000000000002,11.76,58.8
2022-04-18,4,2022,TEC-PH-10004241,"Cisco Headset, Cordless",Phones,90.99,102.82,6,545.9399999999999,11.83,70.98
2022-04-18,4,2022,FUR-BO-10001943,"Safco Library with Doors, Traditional",Bookcases,350.99,438.74,2,701.98,87.75,175.5
2022-11-12,11,2022,TEC-MA-10002844,"Okidata Receipt Printer, White",Machines,72.99,87.59,3,218.96999999999997,14.6,43.8
2022-11-12,11,2022,TEC-PH-10000458,"Nokia Office Telephone, Full Size",Phones,32.99,41.9,7,230.93,8.91,62.37
2022-11-12,11,2022,FUR-BO-10004999,"Safco Classic Bookcase, Metal",Bookcases,437.99,560.63,5,2189.95,122.64,613.2
2023-02-27,2,2023,OFF-AR-10003521,"Stanley Highlighters, Easy-Erase",Art,14.99,19.34,5,74.95,4.35,21.75
2023-04-11,4,2023,OFF-FA-10003463,"OIC Thumb Tacks, Assorted Sizes",Fasteners,11.99,13.55,10,119.9,1.56,15.6
2023-04-11,4,2023,OFF-SU-10003343,"Kleencut Shears, Steel",Supplies,45.99,52.89,2,91.98,6.9,13.8
2023-04-11,4,2023,TEC-AC-10003763,"Logitech Mouse, Programmable",Accessories,30.99,36.26,2,61.98,5.27,10.54
2023-04-11,4,2023,OFF-SU-10003173,"Acme Ruler, Serrated",Supplies,12.99,14.81,2,25.98,1.82,3.64
2023-04-11,4,2023,TEC-AC-10002263,"SanDisk Memory Card, Bluetooth",Accessories,111.99,131.03,2,223.98,19.04,38.08
2023-04-11,4,2023,OFF-SU-10001351,"Stiletto Letter Opener, Steel",Supplies,24.99,27.49,5,124.94999999999999,2.5,12.5
2023-01-06,1,2023,OFF-LA-10002752,"Smead Legal Exhibit Labels, 5000 Label Set",Labels,10.99,14.29,3,32.97,3.3,9.9
2023-01-06,1,2023,OFF-BI-10001833,"Ibico Hole Reinforcements, Recycled",Binders,6.99,8.6,3,20.97,1.61,4.83
2022-03-12,3,2022,TEC-AC-10000170,"Memorex Keyboard, Programmable",Accessories,72.99,83.94,6,437.93999999999994,10.95,65.7
2022-12-09,12,2022,OFF-FA-10002017,"Stockwell Paper Clips, Assorted Sizes",Fasteners,10.99,12.64,7,76.93,1.65,11.55
2020-03-11,3,2020,OFF-BI-10001621,"Cardinal Binding Machine, Economy",Binders,49.99,62.99,4,199.96,13.0,52.0
2020-03-11,3,2020,OFF-PA-10000878,"SanDisk Note Cards, Multicolor",Paper,33.99,42.49,2,67.98,8.5,17.0
2020-01-27,1,2020,OFF-LA-10004122,"Avery Color Coded Labels, Laser Printer Compatible",Labels,12.99,16.11,6,77.94,3.12,18.72
2020-01-27,1,2020,OFF-LA-10001915,"Avery Legal Exhibit Labels, 5000 Label Set",Labels,11.99,14.51,9,107.91,2.52,22.68
2020-01-27,1,2020,OFF-AP-10001593,"Cuisinart Microwave, Red",Appliances,250.99,291.15,5,1254.95,40.16,200.8
2020-01-27,1,2020,OFF-ST-10001142,"Smead Folders, Wire Frame",Storage,14.99,18.89,2,29.98,3.9,7.8
2020-01-27,1,2020,OFF-FA-10000571,"Accos Rubber Bands, Assorted Sizes",Fasteners,13.99,16.93,3,41.97,2.94,8.82
2020-12-22,12,2020,OFF-PA-10000098,"Xerox Parchment Paper, 8.5 x 11",Paper,16.99,21.07,2,33.98,4.08,8.16
2021-09-09,9,2021,OFF-AR-10001606,"BIC Highlighters, Fluorescent",Art,19.99,24.19,1,19.99,4.2,4.2
2021-04-06,4,2021,OFF-AR-10000823,"Stanley Pens, Water Color",Art,6.99,8.88,4,27.96,1.89,7.56
2023-04-12,4,2023,OFF-ST-10003335,"Smead Box, Blue",Storage,4.99,5.49,3,14.97,0.5,1.5
2019-10-19,10,2019,OFF-ST-10000300,"Eldon Folders, Wire Frame",Storage,15.99,20.31,2,31.98,4.32,8.64
2019-10-19,10,2019,TEC-CO-10002244,"Sharp Ink, Laser",Copiers,123.99,151.27,3,371.96999999999997,27.28,81.84
2019-10-19,10,2019,FUR-BO-10004388,"Ikea Library with Doors, Metal",Bookcases,180.99,229.86,5,904.95,48.87,244.35
2019-10-19,10,2019,TEC-PH-10001432,"Motorola Signal Booster, Cordless",Phones,72.99,89.78,2,145.98,16.79,33.58
2020-05-25,5,2020,TEC-MA-10003121,"StarTech Card Printer, Wireless",Machines,97.99,110.73,3,293.96999999999997,12.74,38.22
2021-04-14,4,2021,TEC-PH-10004583,"Motorola Smart Phone, Cordless",Phones,578.99,648.47,9,5210.91,69.48,625.32
2021-04-14,4,2021,FUR-FU-10004483,"Deflect-O Light Bulb, Durable",Furnishings,15.99,20.47,2,31.98,4.48,8.96
2021-04-14,4,2021,OFF-AP-10000005,"KitchenAid Microwave, Red",Appliances,309.99,350.29,4,1239.96,40.3,161.2
2021-02-28,2,2021,OFF-AP-10004869,"KitchenAid Toaster, White",Appliances,74.99,95.24,3,224.96999999999997,20.25,60.75
2021-05-13,5,2021,OFF-AR-10003012,"Sanford Markers, Easy-Erase",Art,23.99,28.79,5,119.94999999999999,4.8,24.0
2022-06-17,6,2022,TEC-MA-10002316,"Konica Printer, Durable",Machines,267.99,313.55,4,1071.96,45.56,182.24
2022-02-05,2,2022,OFF-BI-10003058,"Acco Binder Covers, Economy",Binders,12.99,16.89,4,51.96,3.9,15.6
2022-02-05,2,2022,FUR-FU-10000295,"Advantus Light Bulb, Durable",Furnishings,16.99,21.07,8,135.92,4.08,32.64
2022-02-05,2,2022,TEC-MA-10000982,"Konica Inkjet, Wireless",Machines,312.99,344.29,3,938.97,31.3,93.9
2022-04-06,4,2022,OFF-ST-10003132,"Fellowes Box, Blue",Storage,17.99,22.13,7,125.92999999999999,4.14,28.98
2022-04-06,4,2022,FUR-BO-10001287,"Dania Floating Shelf Set, Metal",Bookcases,168.99,190.96,1,168.99,21.97,21.97
2020-11-06,11,2020,TEC-PH-10004827,"Samsung Headset, Cordless",Phones,67.99,80.91,2,135.98,12.92,25.84
2019-11-06,11,2019,OFF-ST-10003153,"Tenex File Cart, Single Width",Storage,133.99,150.07,2,267.98,16.08,32.16
2023-01-09,1,2023,TEC-PH-10004635,"Samsung Office Telephone, with Caller ID",Phones,32.99,38.6,5,164.95000000000002,5.61,28.05
2019-07-06,7,2019,TEC-PH-10000641,"Motorola Headset, Full Size",Phones,48.99,56.83,4,195.96,7.84,31.36
2023-02-07,2,2023,OFF-BI-10003320,"Cardinal Hole Reinforcements, Recycled",Binders,5.99,6.83,3,17.97,0.84,2.52
2023-02-07,2,2023,OFF-FA-10004474,"Advantus Rubber Bands, Metal",Fasteners,16.99,20.22,6,101.94,3.23,19.38
2021-07-26,7,2021,OFF-BI-10003899,"Avery 3-Hole Punch, Recycled",Binders,27.99,31.63,1,27.99,3.64,3.64
2021-07-26,7,2021,TEC-MA-10003558,"Panasonic Calculator, Durable",Machines,42.99,54.6,2,85.98,11.61,23.22
2021-07-26,7,2021,OFF-BI-10000042,"Cardinal Index Tab, Clear",Binders,6.99,8.18,5,34.95,1.19,5.95
2021-07-26,7,2021,FUR-BO-10000265,"Bush Floating Shelf Set, Pine",Bookcases,172.99,209.32,2,345.98,36.33,72.66
2022-11-15,11,2022,OFF-AR-10001714,"Binney & Smith Markers, Fluorescent",Art,24.99,28.24,3,74.97,3.25,9.75
2022-11-15,11,2022,TEC-AC-10003080,"Logitech Memory Card, USB",Accessories,103.99,134.15,5,519.9499999999999,30.16,150.8
2020-09-09,9,2020,TEC-CO-10004005,"Sharp Copy Machine, Laser",Copiers,202.99,227.35,4,811.96,24.36,97.44
2020-08-28,8,2020,TEC-MA-10002864,"Okidata Calculator, White",Machines,45.99,57.49,5,229.95000000000002,11.5,57.5
2020-08-28,8,2020,OFF-LA-10001169,"Harbour Creations Round Labels, Laser Printer Compatible",Labels,6.99,9.09,4,27.96,2.1,8.4
2020-08-28,8,2020,OFF-ST-10003335,"Smead Box, Blue",Storage,4.99,5.49,4,19.96,0.5,2.0
2020-08-28,8,2020,OFF-FA-10002226,"Stockwell Thumb Tacks, Metal",Fasteners,6.99,7.76,2,13.98,0.77,1.54
2020-08-28,8,2020,OFF-BI-10000329,"Acco Binder, Durable",Binders,16.99,20.73,3,50.97,3.74,11.22
2022-01-11,1,2022,OFF-ST-10003785,"Eldon Lockers, Blue",Storage,177.99,204.69,4,711.96,26.7,106.8
2022-01-11,1,2022,TEC-PH-10001573,"Nokia Smart Phone, with Caller ID",Phones,542.99,602.72,4,2171.96,59.73,238.92
2020-09-24,9,2020,TEC-CO-10004147,"Brother Fax and Copier, High-Speed",Copiers,189.99,235.59,3,569.97,45.6,136.8
2023-02-02,2,2023,FUR-FU-10000502,"Deflect-O Clock, Black",Furnishings,34.99,39.54,8,279.92,4.55,36.4
2023-02-02,2,2023,FUR-CH-10002752,"Harbour Creations Bag Chairs, Set of Two",Chairs,31.99,37.43,1,31.99,5.44,5.44
2023-02-02,2,2023,OFF-PA-10002338,"Green Bar Parchment Paper, Recycled",Paper,16.99,19.88,6,101.94,2.89,17.34
2020-08-21,8,2020,FUR-BO-10003126,"Dania Library with Doors, Traditional",Bookcases,325.99,358.59,3,977.97,32.6,97.8
2023-03-09,3,2023,TEC-CO-10001894,"Sharp Copy Machine, High-Speed",Copiers,202.99,229.38,2,405.98,26.39,52.78
2020-10-28,10,2020,OFF-AR-10000584,"Sanford Pencil Sharpener, Water Color",Art,25.99,33.79,1,25.99,7.8,7.8
2021-10-08,10,2021,OFF-AR-10002037,"Stanley Sketch Pad, Fluorescent",Art,45.99,53.35,2,91.98,7.36,14.72
2021-10-08,10,2021,TEC-PH-10000810,"Nokia Headset, VoIP",Phones,36.99,43.65,2,73.98,6.66,13.32
2021-10-08,10,2021,OFF-ST-10000875,"Smead Shelving, Single Width",Storage,48.99,60.75,1,48.99,11.76,11.76
2023-03-12,3,2023,OFF-LA-10001831,"Harbour Creations Shipping Labels, Adjustable",Labels,8.99,10.52,3,26.97,1.53,4.59
2020-08-23,8,2020,OFF-EN-10003615,"GlobeWeis Interoffice Envelope, with clear poly window",Envelopes,25.99,33.79,8,207.92,7.8,62.4
2020-08-23,8,2020,OFF-BI-10004541,"Wilson Jones Binder, Durable",Binders,14.99,19.49,4,59.96,4.5,18.0
2021-12-25,12,2021,OFF-SU-10003556,"Fiskars Trimmer, Easy Grip",Supplies,43.99,56.75,2,87.98,12.76,25.52
2019-05-02,5,2019,OFF-EN-10004597,"GlobeWeis Peel and Seal, Set of 50",Envelopes,20.99,25.19,1,20.99,4.2,4.2
2019-05-02,5,2019,OFF-AR-10001529,"Binney & Smith Pencil Sharpener, Easy-Erase",Art,27.99,30.79,5,139.95,2.8,14.0
2021-10-18,10,2021,OFF-ST-10003132,"Fellowes Box, Blue",Storage,17.99,22.13,4,71.96,4.14,16.56
2023-01-25,1,2023,OFF-AR-10002447,"Stanley Sketch Pad, Water Color",Art,47.99,52.79,2,95.98,4.8,9.6
2022-09-24,9,2022,FUR-CH-10003168,"Office Star Swivel Stool, Set of Two",Chairs,158.99,187.61,2,317.98,28.62,57.24
2020-10-26,10,2020,TEC-CO-10003525,"Sharp Ink, Color",Copiers,106.99,124.11,3,320.96999999999997,17.12,51.36
2022-11-08,11,2022,FUR-CH-10003499,"SAFCO Swivel Stool, Red",Chairs,66.99,78.38,2,133.98,11.39,22.78
2022-11-08,11,2022,OFF-ST-10001999,"Tenex Folders, Wire Frame",Storage,19.99,25.99,2,39.98,6.0,12.0
2022-11-08,11,2022,OFF-AP-10001692,"KitchenAid Stove, Black",Appliances,569.99,649.79,3,1709.97,79.8,239.4
2022-11-08,11,2022,FUR-BO-10000786,"Sauder Stackable Bookrack, Pine",Bookcases,147.99,164.27,4,591.96,16.28,65.12
2020-12-19,12,2020,OFF-BI-10003917,"Wilson Jones 3-Hole Punch, Recycled",Binders,27.99,33.31,2,55.98,5.32,10.64
2020-12-19,12,2020,TEC-CO-10000775,"Sharp Fax and Copier, Laser",Copiers,168.99,209.55,5,844.95,40.56,202.8
2022-05-22,5,2022,OFF-AR-10000980,"Sanford Pencil Sharpener, Water Color",Art,25.99,33.79,1,25.99,7.8,7.8
2022-10-23,10,2022,OFF-FA-10004257,"Accos Clamps, Metal",Fasteners,19.99,22.19,3,59.97,2.2,6.6
2022-10-23,10,2022,OFF-BI-10000341,"Ibico Binding Machine, Recycled",Binders,51.99,64.99,3,155.97,13.0,39.0
2022-01-25,1,2022,OFF-PA-10003868,"SanDisk Cards & Envelopes, Recycled",Paper,47.99,56.15,5,239.95000000000002,8.16,40.8
2022-01-25,1,2022,OFF-BI-10003708,"Cardinal Binder, Recycled",Binders,13.99,17.63,2,27.98,3.64,7.28
2022-02-18,2,2022,OFF-EN-10000142,"Ames Business Envelopes, Security-Tint",Envelopes,12.99,16.11,5,64.95,3.12,15.6
2020-11-21,11,2020,FUR-CH-10002288,"SAFCO Bag Chairs, Red",Chairs,43.99,57.19,1,43.99,13.2,13.2
2020-11-21,11,2020,OFF-EN-10003073,"Jiffy Business Envelopes, Set of 50",Envelopes,19.99,24.19,1,19.99,4.2,4.2
2020-11-21,11,2020,OFF-AR-10002255,"Boston Sketch Pad, Water Color",Art,51.99,67.59,5,259.95,15.6,78.0
2020-11-21,11,2020,OFF-ST-10004296,"Smead Folders, Industrial",Storage,15.99,18.39,6,95.94,2.4,14.4
2020-11-21,11,2020,OFF-ST-10004020,"Tenex Lockers, Single Width",Storage,183.99,226.31,4,735.96,42.32,169.28
2022-12-12,12,2022,TEC-PH-10004915,"Nokia Speaker Phone, Cordless",Phones,106.99,118.76,2,213.98,11.77,23.54
2022-12-12,12,2022,OFF-SU-10002379,"Fiskars Letter Opener, High Speed",Supplies,26.99,33.74,3,80.97,6.75,20.25
2021-10-24,10,2021,OFF-ST-10001255,"Fellowes Trays, Single Width",Storage,33.99,41.47,2,67.98,7.48,14.96
2022-04-18,4,2022,OFF-AR-10000066,"Sanford Pens, Blue",Art,5.99,7.73,3,17.97,1.74,5.22
2022-03-25,3,2022,OFF-AR-10000266,"BIC Markers, Fluorescent",Art,27.99,33.87,7,195.92999999999998,5.88,41.16
2022-02-23,2,2022,OFF-AR-10000444,"BIC Highlighters, Blue",Art,16.99,19.54,1,16.99,2.55,2.55
2022-02-23,2,2022,OFF-BI-10001900,"Wilson Jones Binder Covers, Clear",Binders,10.99,12.2,3,32.97,1.21,3.63
2022-05-09,5,2022,OFF-FA-10001052,"Stockwell Paper Clips, Assorted Sizes",Fasteners,10.99,12.64,7,76.93,1.65,11.55
2022-05-09,5,2022,OFF-AR-10001068,"BIC Sketch Pad, Easy-Erase",Art,48.99,58.3,5,244.95000000000002,9.31,46.55
2023-02-15,2,2023,OFF-BI-10003951,"Ibico 3-Hole Punch, Economy",Binders,29.99,35.09,2,59.98,5.1,10.2
2023-02-15,2,2023,OFF-BI-10004227,"Avery Binding Machine, Economy",Binders,48.99,55.85,2,97.98,6.86,13.72
2023-02-15,2,2023,TEC-CO-10001375,"Brother Copy Machine, Color",Copiers,263.99,340.55,5,1319.95,76.56,382.8
2023-02-15,2,2023,OFF-ST-10000624,"Eldon File Cart, Single Width",Storage,114.99,143.74,8,919.92,28.75,230.0
2021-11-08,11,2021,OFF-AR-10000444,"BIC Highlighters, Blue",Art,16.99,19.54,4,67.96,2.55,10.2
2022-01-20,1,2022,OFF-FA-10004665,"Stockwell Paper Clips, Metal",Fasteners,12.99,16.76,5,64.95,3.77,18.85
2022-01-20,1,2022,OFF-AR-10004519,"Boston Canvas, Fluorescent",Art,54.99,70.94,4,219.96,15.95,63.8
2022-01-20,1,2022,OFF-BI-10004220,"Cardinal 3-Hole Punch, Recycled",Binders,28.99,31.89,5,144.95,2.9,14.5
2022-01-20,1,2022,OFF-AR-10003651,"Sanford Pencil Sharpener, Easy-Erase",Art,26.99,32.39,1,26.99,5.4,5.4
2022-01-20,1,2022,TEC-PH-10000160,"Motorola Smart Phone, with Caller ID",Phones,645.99,749.35,3,1937.97,103.36,310.08
2022-01-20,1,2022,OFF-AP-10004220,"Hamilton Beach Coffee Grinder, White",Appliances,40.99,45.09,3,122.97,4.1,12.3
2021-04-09,4,2021,OFF-PA-10001223,"SanDisk Cards & Envelopes, Premium",Paper,43.99,51.03,7,307.93,7.04,49.28
2021-04-09,4,2021,OFF-BI-10003152,"Avery Hole Reinforcements, Recycled",Binders,4.99,5.99,3,14.97,1.0,3.0
2022-05-26,5,2022,FUR-FU-10001252,"Eldon Frame, Duo Pack",Furnishings,115.99,132.23,5,579.9499999999999,16.24,81.2
2022-05-26,5,2022,OFF-BI-10001249,"Acco Hole Reinforcements, Recycled",Binders,6.99,9.02,2,13.98,2.03,4.06
2022-05-26,5,2022,OFF-BI-10003124,"Cardinal Hole Reinforcements, Durable",Binders,6.99,8.25,3,20.97,1.26,3.78
2022-05-26,5,2022,TEC-MA-10001139,"Okidata Receipt Printer, Wireless",Machines,110.99,128.75,3,332.96999999999997,17.76,53.28
2022-05-26,5,2022,OFF-AP-10001266,"Hoover Toaster, Black",Appliances,74.99,86.99,1,74.99,12.0,12.0
2021-11-25,11,2021,OFF-EN-10003431,"Cameo Interoffice Envelope, Security-Tint",Envelopes,49.99,57.49,7,349.93,7.5,52.5
2020-11-08,11,2020,OFF-PA-10004694,"Green Bar Cards & Envelopes, 8.5 x 11",Paper,52.99,61.47,2,105.98,8.48,16.96
2020-11-08,11,2020,FUR-FU-10000605,"Rubbermaid Light Bulb, Black",Furnishings,18.99,23.17,4,75.96,4.18,16.72
2020-03-23,3,2020,OFF-AR-10000715,"Boston Markers, Blue",Art,25.99,33.01,5,129.95,7.02,35.1
2020-03-23,3,2020,TEC-AC-10000494,"Logitech Numeric Keypad, USB",Accessories,46.99,55.92,2,93.98,8.93,17.86
2022-01-09,1,2022,OFF-EN-10000271,"Kraft Peel and Seal, with clear poly window",Envelopes,23.99,27.35,3,71.97,3.36,10.08
2022-09-03,9,2022,OFF-PA-10004069,"SanDisk Parchment Paper, 8.5 x 11",Paper,20.99,23.3,7,146.92999999999998,2.31,16.17
2022-09-03,9,2022,OFF-BI-10001621,"Cardinal Binding Machine, Economy",Binders,49.99,62.99,7,349.93,13.0,91.0
2021-06-13,6,2021,OFF-PA-10003994,"Eaton Note Cards, Premium",Paper,26.99,34.82,5,134.95,7.83,39.15
2022-03-18,3,2022,FUR-FU-10001890,"Eldon Clock, Durable",Furnishings,42.99,54.17,6,257.94,11.18,67.08
2020-08-17,8,2020,OFF-FA-10001577,"Stockwell Staples, Bulk Pack",Fasteners,10.99,12.97,5,54.95,1.98,9.9
2021-03-23,3,2021,OFF-SU-10003924,"Elite Trimmer, Steel",Supplies,36.99,43.28,2,73.98,6.29,12.58
2021-03-23,3,2021,OFF-BI-10001568,"Ibico Binder Covers, Economy",Binders,13.99,16.79,2,27.98,2.8,5.6
2019-07-22,7,2019,TEC-MA-10002771,"StarTech Inkjet, White",Machines,253.99,312.41,5,1269.95,58.42,292.1
2021-01-14,1,2021,TEC-AC-10003103,"SanDisk Keyboard, Erganomic",Accessories,78.99,87.68,4,315.96,8.69,34.76
2021-01-14,1,2021,OFF-PA-10000562,"Enermax Message Books, Multicolor",Paper,23.99,31.19,1,23.99,7.2,7.2
2019-08-19,8,2019,OFF-FA-10001892,"Advantus Clamps, Metal",Fasteners,9.99,12.69,2,19.98,2.7,5.4
2019-08-19,8,2019,TEC-AC-10003711,"Memorex Mouse, Erganomic",Accessories,12.99,15.85,12,155.88,2.86,34.32
