date,month,year,product_id,product_name,category,buy_price,sell_price,quantity,sales,profit_per_item,profit
2019-12-03,12,2019,OFF-FA-10000670,"Advantus Clamps, Assorted Sizes",Fasteners,14.99,18.89,7,104.93,3.9,27.3
2022-10-16,10,2022,OFF-BI-10002354,"Acco Binder, Clear",Binders,14.99,17.99,3,44.97,3.0,9.0
2020-05-20,5,2020,FUR-FU-10003325,"Tenex Door Stop, Duo Pack",Furnishings,39.99,46.39,4,159.96,6.4,25.6
2022-07-28,7,2022,FUR-FU-10004516,"Deflect-O Frame, Black",Furnishings,109.99,139.69,9,989.91,29.7,267.3
2022-07-28,7,2022,FUR-BO-10001039,"Dania Classic Bookcase, Traditional",Bookcases,204.99,231.64,3,614.97,26.65,79.95
2019-05-12,5,2019,OFF-EN-10002789,"Kraft Peel and Seal, Recycled",Envelopes,18.99,22.41,9,170.91,3.42,30.78
2019-10-06,10,2019,FUR-TA-10004680,"Lesro Wood Table, Fully Assembled",Tables,304.99,365.99,3,914.97,61.0,183.0
2020-09-26,9,2020,OFF-AR-10004884,"Sanford Pens, Fluorescent",Art,11.99,15.35,2,23.98,3.36,6.72
2020-09-26,9,2020,OFF-BI-10002354,"Acco Binder, Clear",Binders,14.99,17.99,3,44.97,3.0,9.0
2021-05-13,5,2021,FUR-FU-10000668,"Tenex Frame, Durable",Furnishings,106.99,120.9,5,534.9499999999999,13.91,69.55
2021-05-13,5,2021,OFF-BI-10000346,"Ibico 3-Hole Punch, Clear",Binders,29.99,34.49,7,209.92999999999998,4.5,31.5
2023-01-21,1,2023,OFF-ST-10002340,"Fellowes Shelving, Industrial",Storage,51.99,66.55,2,103.98,14.56,29.12
2023-01-21,1,2023,OFF-BI-10004644,"Cardinal Index Tab, Durable",Binders,7.99,10.07,1,7.99,2.08,2.08
2023-01-21,1,2023,FUR-CH-10002030,"Office Star Swivel Stool, Red",Chairs,156.99,199.38,3,470.97,42.39,127.17
2022-03-13,3,2022,TEC-MA-10000473,"Konica Phone, Red",Machines,74.99,86.99,5,374.95,12.0,60.0
2022-03-13,3,2022,OFF-AR-10000980,"Sanford Pencil Sharpener, Water Color",Art,25.99,33.01,6,155.94,7.02,42.12
2020-12-29,12,2020,TEC-CO-10002962,"Sharp Wireless Fax, Color",Copiers,178.99,205.84,1,178.99,26.85,26.85
2020-12-29,12,2020,TEC-MA-10002424,"StarTech Phone, Durable",Machines,36.99,44.76,3,110.97,7.77,23.31
2021-04-20,4,2021,FUR-FU-10004608,"Advantus Door Stop, Erganomic",Furnishings,43.99,49.27,1,43.99,5.28,5.28
2021-08-22,8,2021,OFF-BI-10000894,"Avery Binder Covers, Clear",Binders,10.99,13.52,11,120.89,2.53,27.83
2021-08-28,8,2021,TEC-CO-10003474,"Brother Personal Copier, Digital",Copiers,70.99,78.09,1,70.99,7.1,7.1
2020-02-05,2,2020,OFF-PA-10004267,"Enermax Parchment Paper, 8.5 x 11",Paper,19.99,25.39,4,79.96,5.4,21.6
2020-02-05,2,2020,OFF-AR-10002094,"Boston Pencil Sharpener, Water Color",Art,31.99,39.03,3,95.97,7.04,21.12
2020-02-05,2,2020,OFF-ST-10002566,"Tenex Lockers, Wire Frame",Storage,121.99,156.15,6,731.9399999999999,34.16,204.96
2020-10-03,10,2020,OFF-BI-10002289,"Ibico Binder, Economy",Binders,14.99,17.54,2,29.98,2.55,5.1
2020-10-03,10,2020,OFF-AR-10002447,"Stanley Sketch Pad, Water Color",Art,47.99,58.07,2,95.98,10.08,20.16
2022-07-06,7,2022,FUR-BO-10002182,"Safco Floating Shelf Set, Pine",Bookcases,177.99,215.37,3,533.97,37.38,112.14
2019-12-15,12,2019,TEC-AC-10000007,"SanDisk Router, USB",Accessories,256.99,292.97,1,256.99,35.98,35.98
2020-11-28,11,2020,OFF-SU-10001086,"Fiskars Scissors, Easy Grip",Supplies,24.99,29.74,4,99.96,4.75,19.0
2020-09-16,9,2020,TEC-PH-10003847,"Apple Headset, with Caller ID",Phones,36.99,45.87,2,73.98,8.88,17.76
2020-09-16,9,2020,FUR-CH-10004790,"Office Star Bag Chairs, Black",Chairs,26.99,33.47,1,26.99,6.48,6.48
2020-09-16,9,2020,OFF-BI-10002128,"Acco Binder Covers, Durable",Binders,14.99,19.49,5,74.95,4.5,22.5
2022-11-13,11,2022,OFF-ST-10003111,"Eldon Trays, Single Width",Storage,42.99,55.03,2,85.98,12.04,24.08
2021-07-30,7,2021,FUR-BO-10004824,"Safco Stackable Bookrack, Traditional",Bookcases,133.99,167.49,8,1071.92,33.5,268.0
2021-07-30,7,2021,OFF-SU-10004902,"Fiskars Ruler, Easy Grip",Supplies,15.99,19.99,2,31.98,4.0,8.0
2021-07-30,7,2021,OFF-SU-10003173,"Acme Ruler, Serrated",Supplies,12.99,14.55,2,25.98,1.56,3.12
2019-11-03,11,2019,OFF-AR-10004739,"BIC Canvas, Easy-Erase",Art,53.99,65.33,2,107.98,11.34,22.68
2021-08-09,8,2021,TEC-AC-10004508,"SanDisk Numeric Keypad, Bluetooth",Accessories,55.99,72.23,3,167.97,16.24,48.72
2020-06-22,6,2020,OFF-SU-10000906,"Fiskars Shears, High Speed",Supplies,47.99,59.99,1,47.99,12.0,12.0
2020-06-22,6,2020,OFF-ST-10004317,"Smead Folders, Blue",Storage,15.99,20.47,4,63.96,4.48,17.92
2021-05-11,5,2021,OFF-ST-10000430,"Tenex File Cart, Blue",Storage,119.99,152.39,6,719.9399999999999,32.4,194.4
2021-05-11,5,2021,OFF-AP-10003971,"Hoover Toaster, Red",Appliances,74.99,93.74,3,224.96999999999997,18.75,56.25
2019-11-12,11,2019,FUR-FU-10001691,"Deflect-O Photo Frame, Black",Furnishings,51.99,57.19,3,155.97,5.2,15.6
2023-03-25,3,2023,OFF-AP-10003618,"Hoover Refrigerator, Silver",Appliances,526.99,606.04,2,1053.98,79.05,158.1
2023-03-12,3,2023,OFF-BI-10001723,"Avery Binder, Clear",Binders,11.99,15.35,2,23.98,3.36,6.72
2023-03-12,3,2023,FUR-CH-10003750,"Harbour Creations Rocking Chair, Red",Chairs,131.99,151.79,5,659.95,19.8,99.0
2023-03-12,3,2023,OFF-AR-10003117,"BIC Pencil Sharpener, Blue",Art,28.99,32.47,1,28.99,3.48,3.48
2023-03-12,3,2023,TEC-AC-10000863,"Enermax Numeric Keypad, Erganomic",Accessories,58.99,66.07,11,648.89,7.08,77.88
2023-03-12,3,2023,OFF-ST-10000648,"Eldon File Cart, Industrial",Storage,114.99,129.94,3,344.96999999999997,14.95,44.85
2023-03-12,3,2023,TEC-MA-10003461,"Epson Calculator, Red",Machines,36.99,42.17,3,110.97,5.18,15.54
2023-03-26,3,2023,FUR-FU-10001252,"Eldon Frame, Duo Pack",Furnishings,115.99,136.87,2,231.98,20.88,41.76
2023-03-31,3,2023,OFF-ST-10002159,"Fellowes Lockers, Wire Frame",Storage,123.99,154.99,3,371.96999999999997,31.0,93.0
2019-09-23,9,2019,OFF-FA-10000520,"Stockwell Paper Clips, Bulk Pack",Fasteners,13.99,16.65,1,13.99,2.66,2.66
2019-09-23,9,2019,OFF-BI-10001808,"Cardinal Binding Machine, Clear",Binders,48.99,61.24,4,195.96,12.25,49.0
2019-12-20,12,2019,OFF-AR-10003651,"Sanford Pencil Sharpener, Easy-Erase",Art,26.99,31.04,3,80.97,4.05,12.15
2020-05-05,5,2020,OFF-BI-10001621,"Cardinal Binding Machine, Economy",Binders,49.99,56.49,2,99.98,6.5,13.0
2019-10-05,10,2019,FUR-FU-10001200,"Tenex Photo Frame, Erganomic",Furnishings,49.99,55.49,3,149.97,5.5,16.5
2022-12-29,12,2022,TEC-PH-10000270,"Apple Office Telephone, VoIP",Phones,32.99,39.26,4,131.96,6.27,25.08
2021-01-31,1,2021,TEC-PH-10004105,"Motorola Speaker Phone, VoIP",Phones,129.99,162.49,9,1169.91,32.5,292.5
2021-01-31,1,2021,FUR-FU-10001717,"Rubbermaid Stacking Tray, Erganomic",Furnishings,23.99,28.79,5,119.94999999999999,4.8,24.0
2021-01-31,1,2021,FUR-BO-10000936,"Bush Floating Shelf Set, Traditional",Bookcases,153.99,174.01,2,307.98,20.02,40.04
2021-01-31,1,2021,OFF-EN-10002736,"Cameo Clasp Envelope, with clear poly window",Envelopes,12.99,15.98,6,77.94,2.99,17.94
2022-03-20,3,2022,FUR-CH-10002830,"Office Star Rocking Chair, Red",Chairs,126.99,160.01,3,380.96999999999997,33.02,99.06
2020-12-03,12,2020,OFF-AR-10000711,"BIC Pens, Easy-Erase",Art,14.99,17.99,3,44.97,3.0,9.0
2022-09-23,9,2022,OFF-EN-10002465,"Cameo Business Envelopes, Set of 50",Envelopes,19.99,25.99,3,59.97,6.0,18.0
2021-04-03,4,2021,OFF-PA-10003907,"Eaton Message Books, Premium",Paper,20.99,24.56,3,62.97,3.57,10.71
2021-04-03,4,2021,OFF-AP-10000172,"Cuisinart Toaster, Silver",Appliances,53.99,68.03,6,323.94,14.04,84.24
2022-06-11,6,2022,TEC-MA-10002686,"Okidata Card Printer, White",Machines,60.99,71.36,2,121.98,10.37,20.74
2022-06-11,6,2022,OFF-ST-10001562,"Fellowes Box, Industrial",Storage,17.99,20.51,2,35.98,2.52,5.04
2021-08-10,8,2021,FUR-CH-10001582,"Office Star Executive Leather Armchair, Black",Chairs,233.99,276.11,1,233.99,42.12,42.12
2021-12-25,12,2021,OFF-LA-10001546,"Avery Shipping Labels, Adjustable",Labels,9.99,10.99,2,19.98,1.0,2.0
2021-12-25,12,2021,OFF-PA-10000878,"SanDisk Note Cards, Multicolor",Paper,33.99,43.51,5,169.95000000000002,9.52,47.6
2021-12-25,12,2021,TEC-AC-10001566,"Logitech Router, Erganomic",Accessories,244.99,274.39,1,244.99,29.4,29.4
2020-01-05,1,2020,OFF-AR-10001578,"Sanford Pencil Sharpener, Fluorescent",Art,25.99,32.23,2,51.98,6.24,12.48
2023-03-11,3,2023,OFF-LA-10001194,"Novimex Removable Labels, Adjustable",Labels,9.99,11.79,5,49.95,1.8,9.0
2020-10-20,10,2020,OFF-PA-10002516,"Enermax Cards & Envelopes, 8.5 x 11",Paper,50.99,56.6,2,101.98,5.61,11.22
2020-10-20,10,2020,OFF-ST-10001213,"Smead Shelving, Industrial",Storage,29.99,34.49,5,149.95,4.5,22.5
2019-07-11,7,2019,TEC-MA-10002712,"Okidata Printer, Wireless",Machines,267.99,318.91,2,535.98,50.92,101.84
2019-07-11,7,2019,FUR-FU-10004689,"Advantus Light Bulb, Duo Pack",Furnishings,19.99,22.19,9,179.91,2.2,19.8
2020-12-13,12,2020,OFF-SU-10004650,"Acme Scissors, High Speed",Supplies,22.99,26.67,5,114.94999999999999,3.68,18.4
2020-03-21,3,2020,OFF-BI-10003616,"Avery Binding Machine, Clear",Binders,47.99,52.79,2,95.98,4.8,9.6
2020-09-22,9,2020,OFF-EN-10000556,"Kraft Interoffice Envelope, Security-Tint",Envelopes,48.99,62.22,2,97.98,13.23,26.46
2020-09-22,9,2020,OFF-BI-10004924,"Cardinal 3-Hole Punch, Economy",Binders,25.99,30.15,5,129.95,4.16,20.8
2021-06-06,6,2021,TEC-MA-10002918,"StarTech Card Printer, White",Machines,137.99,173.87,3,413.97,35.88,107.64
2022-12-16,12,2022,OFF-AR-10002113,"Boston Highlighters, Easy-Erase",Art,18.99,22.98,6,113.94,3.99,23.94
2022-12-16,12,2022,OFF-ST-10004739,"Rogers Folders, Industrial",Storage,27.99,30.79,5,139.95,2.8,14.0
2022-12-16,12,2022,TEC-CO-10000013,"Brother Fax Machine, Laser",Copiers,318.99,357.27,2,637.98,38.28,76.56
2021-08-09,8,2021,OFF-ST-10002539,"Fellowes Shelving, Single Width",Storage,51.99,67.07,7,363.93,15.08,105.56
2021-08-09,8,2021,OFF-EN-10002410,"GlobeWeis Manila Envelope, Recycled",Envelopes,25.99,32.23,9,233.91,6.24,56.16
2023-03-30,3,2023,OFF-ST-10002659,"Smead Shelving, Wire Frame",Storage,23.99,26.87,5,119.94999999999999,2.88,14.4
2023-03-30,3,2023,FUR-TA-10002557,"Barricks Conference Table, Rectangular",Tables,587.99,664.43,1,587.99,76.44,76.44
2023-03-30,3,2023,FUR-BO-10004914,"Bush 3-Shelf Cabinet, Traditional",Bookcases,128.99,147.05,1,128.99,18.06,18.06
2021-05-28,5,2021,FUR-FU-10000163,"Deflect-O Frame, Duo Pack",Furnishings,109.99,138.59,1,109.99,28.6,28.6
2021-05-28,5,2021,FUR-FU-10001950,"Eldon Door Stop, Black",Furnishings,49.99,64.49,4,199.96,14.5,58.0
2021-05-28,5,2021,OFF-FA-10004993,"OIC Paper Clips, Metal",Fasteners,14.99,17.39,1,14.99,2.4,2.4
2021-05-28,5,2021,OFF-LA-10001299,"Avery File Folder Labels, Adjustable",Labels,6.99,7.69,2,13.98,0.7,1.4
2021-05-28,5,2021,OFF-BI-10001754,"Ibico Binder Covers, Recycled",Binders,13.99,15.95,5,69.95,1.96,9.8
2021-08-23,8,2021,FUR-BO-10003559,"Sauder Stackable Bookrack, Pine",Bookcases,147.99,179.07,4,591.96,31.08,124.32
2020-06-04,6,2020,OFF-ST-10002437,"Eldon Trays, Blue",Storage,42.99,54.17,3,128.97,11.18,33.54
2022-01-05,1,2022,OFF-AP-10004226,"Cuisinart Coffee Grinder, Black",Appliances,33.99,37.39,8,271.92,3.4,27.2
2020-04-25,4,2020,OFF-AR-10003377,"Boston Pencil Sharpener, Easy-Erase",Art,29.99,37.19,3,89.97,7.2,21.6
2019-05-12,5,2019,TEC-AC-10001258,"Belkin Router, Erganomic",Accessories,256.99,318.67,7,1798.93,61.68,431.76
2021-12-10,12,2021,FUR-BO-10003881,"Sauder Floating Shelf Set, Mobile",Bookcases,196.99,218.66,2,393.98,21.67,43.34
2021-12-10,12,2021,OFF-AR-10003457,"Sanford Sketch Pad, Water Color",Art,23.99,27.83,6,143.94,3.84,23.04
2022-04-20,4,2022,OFF-EN-10003547,"Jiffy Interoffice Envelope, Set of 50",Envelopes,45.99,57.49,3,137.97,11.5,34.5
2022-04-20,4,2022,OFF-BI-10002511,"Avery 3-Hole Punch, Clear",Binders,26.99,31.04,1,26.99,4.05,4.05
2023-01-20,1,2023,OFF-AR-10002805,"Boston Sketch Pad, Blue",Art,48.99,59.28,2,97.98,10.29,20.58
2023-01-20,1,2023,OFF-EN-10004571,"Ames Peel and Seal, with clear poly window",Envelopes,21.99,25.73,3,65.97,3.74,11.22
2023-01-20,1,2023,OFF-FA-10002619,"Stockwell Rubber Bands, Metal",Fasteners,15.99,18.55,6,95.94,2.56,15.36
2023-01-20,1,2023,OFF-AR-10000823,"Stanley Pens, Water Color",Art,6.99,8.11,3,20.97,1.12,3.36
2019-11-13,11,2019,OFF-AR-10002116,"BIC Pens, Fluorescent",Art,15.99,17.91,3,47.97,1.92,5.76
2021-05-14,5,2021,OFF-BI-10000346,"Ibico 3-Hole Punch, Clear",Binders,29.99,34.49,1,29.99,4.5,4.5
2020-04-04,4,2020,OFF-ST-10001547,"Rogers Lockers, Industrial",Storage,190.99,210.09,3,572.97,19.1,57.3
2020-04-04,4,2020,OFF-AR-10002640,"Boston Pens, Blue",Art,13.99,15.39,4,55.96,1.4,5.6
2020-04-04,4,2020,OFF-ST-10000922,"Eldon File Cart, Blue",Storage,113.99,135.65,3,341.96999999999997,21.66,64.98
2020-04-04,4,2020,OFF-LA-10001265,"Hon File Folder Labels, Alphabetical",Labels,7.99,10.23,3,23.97,2.24,6.72
2020-04-04,4,2020,OFF-BI-10004446,"Acco Binding Machine, Economy",Binders,25.99,33.79,2,51.98,7.8,15.6
2021-03-13,3,2021,OFF-LA-10002752,"Smead Legal Exhibit Labels, 5000 Label Set",Labels,10.99,12.53,4,43.96,1.54,6.16
2022-11-09,11,2022,TEC-CO-10001413,"Hewlett Wireless Fax, High-Speed",Copiers,377.99,453.59,4,1511.96,75.6,302.4
2022-11-09,11,2022,OFF-ST-10002608,"Eldon Box, Industrial",Storage,9.99,11.29,3,29.97,1.3,3.9
2022-11-09,11,2022,OFF-BI-10000482,"Acco 3-Hole Punch, Recycled",Binders,29.99,35.09,4,119.96,5.1,20.4
2022-11-09,11,2022,OFF-AR-10001110,"BIC Pencil Sharpener, Water Color",Art,15.99,17.91,9,143.91,1.92,17.28
2022-05-14,5,2022,FUR-BO-10004254,"Ikea Classic Bookcase, Traditional",Bookcases,370.99,426.64,3,1112.97,55.65,166.95
2022-05-14,5,2022,TEC-MA-10003698,"Okidata Phone, White",Machines,84.99,109.64,2,169.98,24.65,49.3
2022-05-14,5,2022,OFF-ST-10002659,"Smead Shelving, Wire Frame",Storage,23.99,26.87,1,23.99,2.88,2.88
2022-05-14,5,2022,OFF-PA-10001536,"SanDisk Message Books, 8.5 x 11",Paper,27.99,34.99,2,55.98,7.0,14.0
2022-12-16,12,2022,TEC-AC-10003103,"SanDisk Keyboard, Erganomic",Accessories,78.99,101.11,2,157.98,22.12,44.24
2022-12-16,12,2022,OFF-ST-10000130,"Eldon Trays, Wire Frame",Storage,27.99,33.87,6,167.94,5.88,35.28
2022-12-16,12,2022,TEC-CO-10000407,"HP Copy Machine, Color",Copiers,205.99,226.59,5,1029.95,20.6,103.0
2019-09-14,9,2019,FUR-BO-10000895,"Sauder Corner Shelving, Metal",Bookcases,146.99,180.8,2,293.98,33.81,67.62
2019-09-14,9,2019,FUR-BO-10000847,"Dania Stackable Bookrack, Mobile",Bookcases,108.99,134.06,4,435.96,25.07,100.28
2021-09-15,9,2021,TEC-MA-10000002,"Epson Card Printer, Durable",Machines,169.99,220.99,7,1189.93,51.0,357.0
2021-09-15,9,2021,TEC-MA-10002864,"Okidata Calculator, White",Machines,45.99,56.57,3,137.97,10.58,31.74
2021-09-15,9,2021,OFF-AR-10001777,"Binney & Smith Sketch Pad, Water Color",Art,49.99,60.49,4,199.96,10.5,42.0
2019-04-04,4,2019,FUR-FU-10003046,"Advantus Photo Frame, Durable",Furnishings,19.99,25.79,2,39.98,5.8,11.6
2023-03-11,3,2023,OFF-AR-10000091,"BIC Highlighters, Water Color",Art,21.99,25.51,4,87.96,3.52,14.08
2019-05-06,5,2019,OFF-BI-10000179,"Wilson Jones 3-Hole Punch, Economy",Binders,27.99,35.55,2,55.98,7.56,15.12
2019-05-06,5,2019,OFF-EN-10002849,"Kraft Interoffice Envelope, with clear poly window",Envelopes,44.99,57.59,1,44.99,12.6,12.6
2019-05-06,5,2019,FUR-BO-10004254,"Ikea Classic Bookcase, Traditional",Bookcases,370.99,426.64,5,1854.95,55.65,278.25
2023-02-08,2,2023,OFF-SU-10003115,"Acme Scissors, Serrated",Supplies,21.99,25.95,1,21.99,3.96,3.96
2023-02-08,2,2023,OFF-ST-10002340,"Fellowes Shelving, Industrial",Storage,51.99,66.55,3,155.97,14.56,43.68
2023-02-08,2,2023,OFF-AP-10002330,"Hamilton Beach Stove, Silver",Appliances,488.99,547.67,4,1955.96,58.68,234.72
2023-02-08,2,2023,TEC-PH-10003137,"Nokia Signal Booster, Cordless",Phones,138.99,161.23,7,972.9300000000001,22.24,155.68
2023-02-08,2,2023,TEC-AC-10002738,"Belkin Memory Card, Programmable",Accessories,115.99,127.59,1,115.99,11.6,11.6
2021-11-28,11,2021,FUR-BO-10004483,"Ikea Floating Shelf Set, Pine",Bookcases,154.99,176.69,4,619.96,21.7,86.8
2021-03-23,3,2021,FUR-BO-10002133,"Bush Corner Shelving, Mobile",Bookcases,126.99,151.12,3,380.96999999999997,24.13,72.39
2021-03-23,3,2021,OFF-ST-10000020,"Fellowes Folders, Single Width",Storage,25.99,29.63,3,77.97,3.64,10.92
2021-03-23,3,2021,OFF-EN-10003103,"GlobeWeis Manila Envelope, with clear poly window",Envelopes,30.99,36.26,2,61.98,5.27,10.54
2021-03-23,3,2021,OFF-ST-10001648,"Tenex Shelving, Blue",Storage,32.99,41.24,2,65.98,8.25,16.5
2022-01-29,1,2022,TEC-MA-10004323,"Konica Calculator, Durable",Machines,51.99,66.03,2,103.98,14.04,28.08
2022-01-29,1,2022,TEC-CO-10003298,"Hewlett Wireless Fax, Digital",Copiers,379.99,471.19,4,1519.96,91.2,364.8
2022-01-29,1,2022,OFF-BI-10003708,"Cardinal Binder, Recycled",Binders,13.99,17.21,3,41.97,3.22,9.66
2021-09-19,9,2021,TEC-PH-10002586,"Nokia Office Telephone, with Caller ID",Phones,54.99,64.34,2,109.98,9.35,18.7
2021-09-19,9,2021,OFF-BI-10000042,"Cardinal Index Tab, Clear",Binders,6.99,8.39,3,20.97,1.4,4.2
2022-06-12,6,2022,OFF-SU-10004279,"Kleencut Shears, Serrated",Supplies,42.99,47.72,1,42.99,4.73,4.73
2021-06-01,6,2021,FUR-BO-10001324,"Sauder Floating Shelf Set, Pine",Bookcases,175.99,193.59,8,1407.92,17.6,140.8
2021-05-04,5,2021,OFF-AP-10003221,"Cuisinart Refrigerator, Red",Appliances,495.99,565.43,3,1487.97,69.44,208.32
2022-11-11,11,2022,TEC-PH-10000292,"Samsung Office Telephone, Full Size",Phones,39.99,45.19,1,39.99,5.2,5.2
2022-11-11,11,2022,OFF-ST-10004377,"Rogers File Cart, Single Width",Storage,84.99,101.99,5,424.95,17.0,85.0
2022-03-16,3,2022,OFF-FA-10002047,"Stockwell Push Pins, Bulk Pack",Fasteners,13.99,16.37,4,55.96,2.38,9.52
2021-11-03,11,2021,OFF-AR-10000444,"BIC Highlighters, Blue",Art,16.99,20.73,6,101.94,3.74,22.44
2022-02-21,2,2022,OFF-FA-10001520,"Stockwell Thumb Tacks, 12 Pack",Fasteners,12.99,15.46,7,90.93,2.47,17.29
2023-01-12,1,2023,OFF-BI-10000542,"Wilson Jones 3-Hole Punch, Durable",Binders,28.99,37.69,3,86.97,8.7,26.1
2022-10-31,10,2022,OFF-ST-10002340,"Fellowes Shelving, Industrial",Storage,51.99,66.55,2,103.98,14.56,29.12
2022-10-31,10,2022,OFF-ST-10003132,"Fellowes Box, Blue",Storage,17.99,21.59,5,89.94999999999999,3.6,18.0
2021-01-16,1,2021,FUR-TA-10002786,"Lesro Computer Table, Fully Assembled",Tables,278.99,351.53,11,3068.8900000000003,72.54,797.94
2022-12-12,12,2022,FUR-BO-10001943,"Safco Library with Doors, Traditional",Bookcases,350.99,410.66,3,1052.97,59.67,179.01
2020-06-20,6,2020,OFF-PA-10001971,"Eaton Cards & Envelopes, Premium",Paper,44.99,51.29,3,134.97,6.3,18.9
2021-03-14,3,2021,OFF-BI-10002894,"Avery Binding Machine, Durable",Binders,49.99,55.99,7,349.93,6.0,42.0
2020-06-02,6,2020,TEC-PH-10004910,"Samsung Signal Booster, Full Size",Phones,123.99,138.87,7,867.93,14.88,104.16
2020-06-02,6,2020,TEC-PH-10000800,"Cisco Smart Phone, Full Size",Phones,554.99,649.34,5,2774.95,94.35,471.75
2020-09-10,9,2020,OFF-AR-10001291,"Sanford Canvas, Fluorescent",Art,51.99,65.51,8,415.92,13.52,108.16
2020-09-10,9,2020,OFF-ST-10001562,"Fellowes Box, Industrial",Storage,17.99,20.51,3,53.97,2.52,7.56
2020-09-10,9,2020,TEC-AC-10003487,"Enermax Mouse, Erganomic",Accessories,37.99,48.25,2,75.98,10.26,20.52
2020-09-10,9,2020,FUR-BO-10003881,"Sauder Floating Shelf Set, Mobile",Bookcases,196.99,218.66,3,590.97,21.67,65.01
2022-04-14,4,2022,TEC-CO-10000777,"Brother Personal Copier, Laser",Copiers,142.99,178.74,3,428.97,35.75,107.25
2022-04-14,4,2022,OFF-ST-10004577,"Tenex Shelving, Wire Frame",Storage,47.99,53.75,4,191.96,5.76,23.04
2021-06-22,6,2021,OFF-AR-10001529,"Binney & Smith Pencil Sharpener, Easy-Erase",Art,27.99,36.11,4,111.96,8.12,32.48
2021-07-24,7,2021,OFF-AR-10000176,"Sanford Highlighters, Water Color",Art,18.99,24.5,2,37.98,5.51,11.02
2021-07-27,7,2021,FUR-BO-10001133,"Ikea Classic Bookcase, Mobile",Bookcases,372.99,447.59,3,1118.97,74.6,223.8
2019-04-24,4,2019,OFF-AR-10003005,"Boston Markers, Fluorescent",Art,27.99,33.87,1,27.99,5.88,5.88
2019-07-21,7,2019,OFF-AR-10000091,"BIC Highlighters, Water Color",Art,21.99,25.51,3,65.97,3.52,10.56
2019-07-21,7,2019,TEC-PH-10004271,"Cisco Speaker Phone, VoIP",Phones,117.99,151.03,5,589.9499999999999,33.04,165.2
2019-07-21,7,2019,OFF-PA-10001445,"Eaton Cards & Envelopes, Multicolor",Paper,46.99,55.92,4,187.96,8.93,35.72
2019-07-21,7,2019,OFF-LA-10002559,"Smead File Folder Labels, Alphabetical",Labels,8.99,10.88,3,26.97,1.89,5.67
2021-09-17,9,2021,OFF-ST-10002437,"Eldon Trays, Blue",Storage,42.99,54.17,5,214.95000000000002,11.18,55.9
2021-09-17,9,2021,OFF-AR-10004986,"Boston Pens, Easy-Erase",Art,13.99,16.37,2,27.98,2.38,4.76
2021-09-17,9,2021,OFF-BI-10000282,"Ibico Binder, Durable",Binders,16.99,21.41,2,33.98,4.42,8.84
2021-09-17,9,2021,TEC-MA-10000110,"StarTech Phone, Wireless",Machines,74.99,90.74,4,299.96,15.75,63.0
2021-09-17,9,2021,FUR-FU-10000368,"Deflect-O Frame, Durable",Furnishings,106.99,123.04,4,427.96,16.05,64.2
2022-09-12,9,2022,OFF-EN-10000556,"Kraft Interoffice Envelope, Security-Tint",Envelopes,48.99,62.22,4,195.96,13.23,52.92
2022-09-12,9,2022,OFF-ST-10002340,"Fellowes Shelving, Industrial",Storage,51.99,66.55,2,103.98,14.56,29.12
2022-09-12,9,2022,OFF-LA-10000707,"Avery Legal Exhibit Labels, Adjustable",Labels,8.99,10.88,8,71.92,1.89,15.12
2019-04-11,4,2019,OFF-SU-10004244,"Elite Letter Opener, Easy Grip",Supplies,13.99,17.63,3,41.97,3.64,10.92
2022-07-26,7,2022,OFF-BI-10003650,"Ibico Index Tab, Clear",Binders,8.99,10.88,7,62.93,1.89,13.23
2022-07-26,7,2022,FUR-BO-10003905,"Ikea Stackable Bookrack, Mobile",Bookcases,112.99,146.89,4,451.96,33.9,135.6
2022-07-26,7,2022,OFF-LA-10002995,"Avery Removable Labels, Adjustable",Labels,8.99,11.15,2,17.98,2.16,4.32
2022-09-08,9,2022,TEC-AC-10000815,"Enermax Flash Drive, Erganomic",Accessories,38.99,49.52,1,38.99,10.53,10.53
2022-09-08,9,2022,TEC-AC-10001056,"Belkin Router, USB",Accessories,258.99,310.79,2,517.98,51.8,103.6
2021-02-13,2,2021,OFF-EN-10003962,"GlobeWeis Clasp Envelope, Set of 50",Envelopes,9.99,12.89,2,19.98,2.9,5.8
2021-02-13,2,2021,OFF-FA-10001680,"OIC Push Pins, Metal",Fasteners,14.99,17.24,2,29.98,2.25,4.5
2021-02-13,2,2021,OFF-AR-10001216,"BIC Pencil Sharpener, Easy-Erase",Art,28.99,35.95,3,86.97,6.96,20.88
2021-02-13,2,2021,FUR-BO-10000936,"Bush Floating Shelf Set, Traditional",Bookcases,153.99,174.01,5,769.95,20.02,100.1
2021-02-13,2,2021,TEC-MA-10001298,"StarTech Receipt Printer, Wireless",Machines,65.99,83.15,7,461.92999999999995,17.16,120.12
2021-02-12,2,2021,OFF-FA-10001680,"OIC Push Pins, Metal",Fasteners,14.99,17.24,4,59.96,2.25,9.0
2022-09-17,9,2022,OFF-EN-10000274,"Kraft Business Envelopes, Recycled",Envelopes,8.99,11.15,3,26.97,2.16,6.48
2020-11-08,11,2020,FUR-BO-10001831,"Sauder Floating Shelf Set, Metal",Bookcases,174.99,194.24,3,524.97,19.25,57.75
2020-06-04,6,2020,OFF-BI-10000440,"Acco Index Tab, Economy",Binders,9.99,12.79,5,49.95,2.8,14.0
